#Time,Time_usec,ProducerName,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1727448951.501558,501558,3fe3f3ddc62b,1,0,0,115386068,97792476,110532892,2132488,7658244,0,7612032,3979612,1806332,36056,5805700,3943556,256,256,2097148,2097148,64,0,1801428,583432,41516,4868624,3956244,912380,43520,53852,0,0,0,59790180,15537396,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448952.001534,1534,3fe3f3ddc62b,1,0,0,115386068,97793384,110533860,2132504,7658248,0,7611704,3979620,1805952,36056,5805752,3943564,256,256,2097148,2097148,64,0,1800972,583224,41516,4868624,3956244,912380,43472,53576,0,0,0,59790180,15538312,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448952.501193,501193,3fe3f3ddc62b,1,0,0,115386068,97793120,110533596,2132520,7658248,0,7611644,3979620,1805892,36056,5805752,3943564,256,256,2097148,2097148,64,0,1800928,583240,41516,4868624,3956244,912380,43472,53568,0,0,0,59790180,15538312,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448953.002190,2190,3fe3f3ddc62b,1,0,0,115386068,97793252,110533732,2132532,7658252,0,7611436,3979624,1805684,36056,5805752,3943568,256,256,2097148,2097148,64,0,1800720,583132,41516,4868624,3956244,912380,43456,53500,0,0,0,59790180,15545436,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448953.500834,500834,3fe3f3ddc62b,1,0,0,115386068,97793260,110533744,2132548,7658256,0,7611492,3979628,1805740,36056,5805752,3943572,256,256,2097148,2097148,64,0,1800736,583092,41516,4868624,3956244,912380,43488,53548,0,0,0,59790180,15545436,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448954.001883,1883,3fe3f3ddc62b,1,0,0,115386068,97793020,110533572,2132564,7658260,0,7612624,3979644,1806820,36056,5805804,3943588,256,256,2097148,2097148,64,0,1801580,583308,41516,4868624,3956244,912380,43472,53356,0,0,0,59790180,15545132,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448954.501559,501559,3fe3f3ddc62b,1,0,0,115386068,97793152,110533704,2132576,7658264,0,7612740,3979644,1806936,36056,5805804,3943588,256,256,2097148,2097148,68,0,1801704,583308,41516,4868624,3956244,912380,43504,53420,0,0,0,59790180,15545132,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448955.001532,1532,3fe3f3ddc62b,1,0,0,115386068,97792764,110533320,2132592,7658268,0,7612760,3979648,1806956,36056,5805804,3943592,256,256,2097148,2097148,68,0,1801732,583308,41516,4868624,3956244,912380,43520,53452,0,0,0,59790180,15545132,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448955.501176,501176,3fe3f3ddc62b,1,0,0,115386068,97792508,110533128,2132608,7658276,0,7613088,3979660,1807232,36056,5805856,3943604,256,256,2097148,2097148,68,0,1802004,583340,41516,4868624,3956244,912380,43520,53500,0,0,0,59790180,15545132,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448956.002199,2199,3fe3f3ddc62b,1,0,0,115386068,97793912,110534540,2132624,7658280,0,7611960,3979668,1806104,36056,5805856,3943612,256,256,2097148,2097148,68,0,1800864,583400,41516,4868624,3956244,912380,43472,53436,0,0,0,59790180,15545956,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448956.500850,500850,3fe3f3ddc62b,1,0,0,115386068,97793772,110534400,2132636,7658280,0,7611796,3979668,1805940,36056,5805856,3943612,256,256,2097148,2097148,68,0,1800600,583376,41516,4868624,3956244,912380,43456,53356,0,0,0,59790180,15545956,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448957.001842,1842,3fe3f3ddc62b,1,0,0,115386068,97792004,110532640,2132652,7658284,0,7612360,3979672,1806504,36056,5805856,3943616,256,256,2097148,2097148,68,0,1801544,583488,41516,4868636,3956248,912388,43520,53844,0,0,0,59790180,15545956,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
1727448957.501485,501485,3fe3f3ddc62b,1,0,0,115386068,97791500,110532200,2132664,7658292,0,7612388,3979680,1806480,36056,5805908,3943624,256,256,2097148,2097148,72,0,1801564,583448,41516,4868648,3956252,912396,43520,53840,0,0,0,59790180,15545956,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1584696,30818304,102760448
